host_id,host_name,host_since,host_is_superhost,host_listings_count
94271862,Clive,9/8/2016,f,1
79931579,Nick,6/26/2016,f,1
40865337,Diya,8/8/2015,t,16
66614618,Jonathan,4/10/2016,f,1
177175337,Bryce,3/7/2018,f,1
26185606,Jaime,1/15/2015,f,1
66653696,Natasha,4/10/2016,f,1
134280195,Kate,6/9/2017,f,1
5743133,Jordan,4/2/2013,f,1
69797687,Annie,5/1/2016,t,1
12680927,Heather,2/28/2014,f,1
177257154,Bernard,3/7/2018,f,1
97812450,Joe,10/3/2016,f,1
134766932,Stephen,6/12/2017,f,1
177339161,Jennifer,3/8/2018,f,1
63601978,Suzi,3/19/2016,f,1
177348242,Erika,3/8/2018,f,1
434722,Ruta,3/10/2011,t,1
2557732,Andrew,6/5/2012,f,1
101311,Ankoor,3/30/2010,f,1
99833740,Julie,10/16/2016,t,1
48213094,Ruth,11/5/2015,f,1
68381299,Tanica,4/22/2016,f,1
95927447,Sanjul,9/19/2016,f,1
25437058,Cinthia,12/31/2014,f,1
4635522,Andrew,1/8/2013,f,1
177414471,Elizabeh,3/8/2018,t,1
24823629,Margaret,12/14/2014,t,0
63683332,Kailin,3/20/2016,f,1
25799150,Asher,1/8/2015,f,2
56256983,Kelly,1/26/2016,f,1
177548389,Afton,3/9/2018,f,1
149870941,Britney,9/9/2017,f,1
110022298,Richard,1/5/2017,t,1
129946946,Kenneth,5/11/2017,f,1
80711734,Tinsey,6/29/2016,f,1
5759529,Louis,4/3/2013,f,1
122601175,Alan,3/26/2017,f,2
22081704,Rebecca,10/3/2014,f,1
177739684,Bradley,3/10/2018,f,1
177859973,Usha,3/11/2018,t,1
176844036,Nicholas,3/5/2018,f,1
1863468,Annie G. And Peter,3/5/2012,f,1
64971062,Laura,3/29/2016,t,1
69141107,Cassandra,4/27/2016,f,1
134466834,Stacey,6/11/2017,t,2
614967,Margaret,5/23/2011,t,1
158456211,Louis,11/12/2017,f,1
170816280,Victoria,1/30/2018,f,2
84797220,Liz,7/19/2016,f,1
79296339,Lin,6/22/2016,t,1
69191999,Chi,4/27/2016,f,4
7738575,Stephen,7/26/2013,f,1
11475890,Zach,1/20/2014,f,1
92693496,Kitana,8/30/2016,f,1
8712681,Manuel,9/8/2013,f,1
7270902,Steph And Meshelle,7/3/2013,t,24
179439538,Courtney,3/19/2018,f,1
60855266,Crystal,2/29/2016,f,2
134297974,Connor,6/9/2017,f,2
8076159,Jill,8/11/2013,f,1
177821967,ITrip Vacations,3/11/2018,f,31
180547985,Sam,3/25/2018,f,2
69394032,Robert,4/28/2016,t,1
141732877,Mary Jane & Julián,7/21/2017,f,1
80568393,Audrey,6/28/2016,f,1
4754232,Farah,1/18/2013,f,2
74173098,Amber,5/26/2016,f,1
100392167,Brian,10/19/2016,t,4
66736908,Lindsay,4/11/2016,f,1
4031745,Kristi,11/1/2012,f,1
175872193,Sidney,2/28/2018,f,2
23724693,Joshua,11/14/2014,f,1
86535483,Stephanie,7/28/2016,f,1
152603262,Sriratana,9/29/2017,t,1
151838706,Alaina,9/24/2017,t,4
181358507,Paula,3/29/2018,t,1
4617208,Jessica,1/7/2013,f,2
26536085,Ruben,1/22/2015,t,1
115012694,Rebecca,2/5/2017,f,1
11579227,Michelle,1/23/2014,f,6
191856930,Will,5/27/2018,f,1
4611832,Eric,1/6/2013,t,4
181686249,Kamal,3/31/2018,f,1
3201855,Vanessa,8/8/2012,f,1
4172820,Kim,11/17/2012,f,0
9834905,Chiara,11/5/2013,f,1
182235421,Marie,4/3/2018,t,2
182403041,John,4/4/2018,f,1
2258407,Gloria,4/30/2012,f,1
182620767,Jo,4/5/2018,t,1
31349011,Charlie,4/16/2015,f,1
68083498,Dustin,4/20/2016,f,1
1215815,Elizabeth,9/27/2011,f,1
22822827,Billy,10/21/2014,f,1
68079315,Andrew,4/20/2016,f,1
26927795,María Renee,1/29/2015,f,1
103614176,Helen,11/13/2016,f,0
104544714,Katie,11/20/2016,f,2
3363072,Thom,8/24/2012,f,1
183569294,Adam,4/10/2018,f,2
176611954,Sunshinne,3/4/2018,f,1
5991834,Kevin,6/3/2017,f,1
106418487,Mak,12/6/2016,f,2
76762151,Cesar & Kyra,6/9/2016,f,5
106433664,Varun,12/6/2016,f,1
184056386,Scott,4/13/2018,t,2
25721947,Gina,1/7/2015,f,1
184251901,Brian,4/14/2018,t,1
184514538,Santa,4/15/2018,f,1
184837439,Sylvester,4/17/2018,f,1
1401456,Allison,11/13/2011,t,1
184681604,Jonathan,4/16/2018,f,3
185386676,Dan And Casey,4/20/2018,t,1
14357483,Liam,4/16/2014,f,1
61463458,Gary,3/3/2016,t,27
42800326,Ashleigh,8/28/2015,t,1
118128853,Irénée,2/26/2017,f,4
186093913,Jamie,4/24/2018,f,1
126005498,Britta,4/15/2017,t,3
49334424,Kyle,11/18/2015,t,1
26918293,Ryan,1/29/2015,t,1
4161514,Clint & Stella,11/15/2012,f,1
185767003,William,4/22/2018,f,1
20234127,Josie & Seth,8/18/2014,t,1
84806693,Kaleb,7/19/2016,f,1
116669891,Jennifer,2/16/2017,f,1
83920504,Matthew,7/15/2016,t,3
119619826,Erik,3/7/2017,f,1
58500825,Adrian,2/12/2016,f,1
7955263,Ellen,8/5/2013,t,2
138807088,Bianca,7/5/2017,f,1
32086826,Elida & Luis,4/27/2015,t,1
5256821,Lauren Ragusin,2/27/2013,f,1
187540970,Favian,5/2/2018,f,1
409122,Stephanie,2/25/2011,f,1
34222476,Brent,5/25/2015,f,1
1213154,Liz,9/26/2011,t,3
159355723,Outsite,11/19/2017,f,49
58027012,Adam,2/9/2016,f,1
7905360,Maya Aswini,8/3/2013,f,1
50166100,Daniel,11/30/2015,f,2
37150801,Alice,6/30/2015,t,1
4129222,Yunus,11/12/2012,f,1
22308621,Andrea,10/8/2014,f,1
188592448,Amanda,5/8/2018,t,1
188943294,Alexis,5/10/2018,f,1
182094750,Araceli,4/2/2018,f,1
21699229,Caroline,9/23/2014,f,5
189169614,Delk,5/12/2018,t,1
189197279,Rachel,5/12/2018,t,0
11773021,Djamel,1/29/2014,f,1
56093850,Clay,1/25/2016,f,2
106305104,Christopher,12/5/2016,f,1
122127746,Laura,3/22/2017,f,1
75434693,Sean,6/2/2016,f,1
42417263,Kate,8/24/2015,t,1
27016431,Ron,1/31/2015,f,1
132228142,Ashley,5/27/2017,f,1
190097700,Allison,5/17/2018,t,1
190107173,Dasheanna,5/17/2018,f,1
46979459,J. Michael,10/19/2015,t,2
146543361,Paige,8/17/2017,t,1
55190567,Suz And Kyle,1/18/2016,t,2
100680076,Almog,10/21/2016,t,2
39869149,Molly,7/28/2015,t,1
53592895,Andrew,1/6/2016,f,1
46642862,Noah,10/15/2015,f,1
191255321,Dyana,5/23/2018,f,1
7269250,Elese,7/3/2013,f,1
126170709,Andrew,4/16/2017,t,1
191452573,Lauren,5/24/2018,f,1
23393057,Angela Chapin,11/5/2014,t,1
44858137,David,9/22/2015,f,1
54664600,Victoria,1/14/2016,t,3
191746184,Stacey,5/26/2018,t,3
66356738,Stephanie,4/8/2016,f,1
191939352,Suzanne,5/27/2018,t,1
127428872,Danny,4/24/2017,f,1
57452620,Leo,2/4/2016,f,1
192107757,Justin,5/28/2018,t,2
192170437,Jacy,5/28/2018,f,1
128104627,Arturo,4/29/2017,f,1
113693363,Danny,1/28/2017,f,1
43806454,Tanya,9/9/2015,f,1
11687046,Kartik,1/27/2014,f,1
137576463,Beth,6/28/2017,f,1
189570666,Claudia,5/14/2018,t,3
19908975,Michele,8/12/2014,f,1
100114554,Mitchell,10/17/2016,f,1
193075619,Charlotte,6/2/2018,f,2
2669826,Natalia,6/18/2012,t,1
5517139,Jaclyn,3/18/2013,t,1
2241257,Sarah,4/28/2012,f,1
153945195,Jessica,10/9/2017,t,2
70370595,Danielle,5/4/2016,t,1
58116960,Aniq,2/9/2016,f,1
2173577,Rob,4/19/2012,t,1
94844014,Jeannine,9/12/2016,f,1
67340697,Naomi,4/15/2016,f,1
69575511,Amanda,4/29/2016,f,3
193992215,Hannah And Danielle,6/6/2018,t,0
4705833,Tristana,1/14/2013,t,1
23742354,Alex,11/14/2014,t,1
194151777,Carri,6/7/2018,f,2
38850804,Emily,7/18/2015,f,1
67108209,Lucas & Nickol,4/13/2016,t,2
26521212,Laura,1/22/2015,t,63
192599979,Cinthia,5/31/2018,f,1
5100669,Mia,2/15/2013,t,1
1356912,Erik,10/31/2011,f,1
129775437,StayLo,5/10/2017,f,4
90910567,Kysean,8/20/2016,t,1
25913234,Justin,1/10/2015,t,1
195478867,Casey,6/13/2018,f,3
35177627,Kamyar,6/7/2015,t,3
118920303,Patricia,3/3/2017,t,1
117550839,Copeland,2/21/2017,f,2
18845205,Brendan,7/25/2014,t,1
195270844,Vince,6/12/2018,f,3
196241250,Brian,6/17/2018,f,1
121209950,Sammi,3/17/2017,f,1
54109977,Favian,1/10/2016,f,1
181586924,Gerald,3/31/2018,f,1
195003107,GiGi,6/11/2018,f,9
101948397,Rachel,10/31/2016,f,1
60386417,Miriam,2/25/2016,t,1
337196,Sam,1/6/2011,f,1
177489660,Vector Travel,3/9/2018,f,92
187003751,Victor,4/29/2018,f,0
59328591,Rikki,2/18/2016,t,1
174776495,Vacasa Texas,2/22/2018,f,173
70061917,Nancy,5/2/2016,t,2
1312348,Kyle,10/19/2011,t,3
6690094,Danielle,6/1/2013,t,1
71713476,Preston,5/12/2016,t,1
25688568,Elizabeth,1/6/2015,f,1
179794,Peter,7/25/2010,f,1
906099,Andi,8/1/2011,t,2
122246553,Fred,3/23/2017,f,1
30875143,Peter,4/8/2015,t,1
197565300,Rob,6/23/2018,f,1
44991319,David & Dee,9/24/2015,t,2
54652249,James,1/14/2016,f,1
42680087,Brooks,8/27/2015,f,1
197727302,Robert,6/24/2018,f,1
19807524,Eric,8/10/2014,f,0
169708070,Logan,1/24/2018,f,1
199749917,Ashley,7/3/2018,t,1
75608879,Ashley,6/3/2016,f,1
151146332,Jessica,9/18/2017,f,1
199821441,Art,7/3/2018,f,1
4995627,Lynn,2/6/2013,f,7
199517284,Tenille,7/2/2018,f,1
5017087,Ginger,2/8/2013,f,1
200463031,Eric,7/6/2018,t,3
51325711,David,12/14/2015,t,2
37601687,Rocio,7/5/2015,t,3
200692820,Jeanette,7/7/2018,t,2
59952223,Andrea,2/22/2016,f,1
200847281,Shannon And David,7/8/2018,t,1
72124466,Elizabeth I,5/15/2016,t,1
200912888,Kyle & Bryttie,7/8/2018,t,1
93279943,Santos,9/3/2016,f,0
55463684,Sarah,1/20/2016,t,1
12064426,Crystal & Mike,2/8/2014,f,1
76070517,Allison,6/6/2016,t,1
36671453,Eric,6/25/2015,t,4
57132909,Zac,2/2/2016,f,0
201356145,Maggie,7/10/2018,f,1
201577188,Brandt,7/11/2018,f,1
13565872,Callie,3/26/2014,t,1
146791271,Denise,8/19/2017,f,1
9875059,Josh,11/7/2013,f,1
38475961,Jessica,7/14/2015,f,1
202093848,Terry,7/13/2018,f,5
202315665,Melissa,7/14/2018,t,1
202327968,Nicholas,7/14/2018,f,1
698966,Kayla,6/13/2011,f,0
88771564,Mike,8/8/2016,t,1
201568146,Frank,7/11/2018,f,1
82144111,Candy,7/6/2016,f,0
62558250,Howard,3/11/2016,f,2
9390873,,,,
37780088,Flavia,7/7/2015,t,1
61905606,SharingXchange,3/7/2016,f,266
203575537,Dane,7/19/2018,f,4
5566924,Rachel,3/21/2013,f,1
3250949,Ashley,8/13/2012,f,1
6094706,Melvin,4/25/2013,f,1
204010989,Joy,7/21/2018,f,1
60624973,Will,2/27/2016,f,1
8387400,Todd,8/25/2013,t,4
21697884,Stacy,9/23/2014,t,2
5744816,Lu,4/3/2013,t,2
203076262,Charlotte,7/17/2018,t,1
204268192,Darrell,7/22/2018,t,1
14269516,Kelly,4/14/2014,f,4
1532821,Shaun,12/24/2011,t,1
95613151,Zach,9/17/2016,f,1
24126726,Nadine,11/24/2014,f,253
66679176,Drea,4/11/2016,f,1
11945515,Carrie,2/4/2014,t,1
1403742,Lilah,11/13/2011,t,1
255204,Lisa,10/6/2010,t,2
11654916,Danny,1/26/2014,f,1
51451293,Patrick,12/15/2015,t,2
12828978,Ashley,3/5/2014,f,1
25500509,Molly,1/2/2015,t,1
205431954,Joanne,7/27/2018,t,2
69879709,Tila,5/1/2016,t,1
21110684,Nitin,9/9/2014,f,1
144601388,Laura,8/6/2017,t,1
55462184,Shaun,1/20/2016,f,0
90528091,Ana,8/17/2016,f,1
49180670,Elaine,11/16/2015,f,1
205998413,Brenda,7/29/2018,t,1
8540956,Joe,8/30/2013,t,1
49269088,Diamond,11/17/2015,f,1
206253157,Janet & Johanna,7/30/2018,t,2
205553238,HOTELette,7/27/2018,t,2
60656477,Andrea,2/27/2016,t,2
50155022,Lori,11/29/2015,f,1
32862163,Leo,5/7/2015,f,1
37359347,Gina,7/2/2015,t,1
12459389,José,2/21/2014,f,1
744383,William,6/26/2011,t,2
29099364,Robin,3/10/2015,f,2
44628480,Julie,9/19/2015,f,1
214322,Rachel,8/27/2010,t,1
145012907,Paul,8/8/2017,f,1
207569115,Amanda,8/5/2018,f,1
207586466,Angelita,8/5/2018,t,1
25750024,Jessica,1/7/2015,t,2
58590218,Phil,2/13/2016,f,2
207859105,Christine,8/6/2018,f,2
195055442,Kelly,6/11/2018,f,1
118101778,Keri,2/25/2017,f,2
207918574,Castle,8/7/2018,f,7
184685842,Christi Lou,4/16/2018,f,5
21661527,Anthony,9/22/2014,t,1
5677311,Lisa,3/29/2013,f,76
180170984,James,3/23/2018,f,75
4333365,Chanel,12/5/2012,f,1
46498562,Dori,10/13/2015,t,1
80894588,Tj,6/30/2016,f,1
31740595,PageandAmber,4/22/2015,f,1
181849381,Alisa,4/1/2018,f,1
440126,Amanda,3/13/2011,t,2
208872474,Lauren & Chad,8/11/2018,t,1
30117761,Megan,3/27/2015,f,3
208463977,Josey,8/9/2018,f,1
24922959,Alexandra,12/17/2014,f,1
139613,Matthew,6/6/2010,f,0
29642270,Rick,3/19/2015,t,2
149853684,Greg,9/9/2017,f,1
71620531,Matt,5/12/2016,t,3
49306676,Frank,11/18/2015,f,2
54108935,Priya,1/10/2016,f,1
46808694,Rudresh,10/17/2015,f,1
163840509,Marilyn,12/23/2017,f,1
143204479,Anthony,7/29/2017,f,3
209488617,Christopher & Tee,8/14/2018,t,1
209495182,Bridget,8/14/2018,t,6
17819674,Michelle,7/8/2014,f,1
67779094,Asia,4/18/2016,f,1
189268545,John,5/12/2018,t,2
24614936,Chip,12/8/2014,f,1
209773800,Sean And Katie,8/15/2018,t,2
205113831,Roxanne,7/25/2018,f,1
177762395,Justin,3/11/2018,t,1
44018711,Cynthia,9/12/2015,t,1
2192857,Daniel,4/22/2012,f,1
108302741,Ronnie,12/23/2016,f,1
28572990,Alexandra,3/1/2015,f,1
197318064,Brent,6/22/2018,f,1
210613377,Olvein,8/19/2018,t,1
142814602,Abid,7/27/2017,t,1
44380797,Lynn,9/16/2015,t,4
210765425,Maximillian,8/20/2018,t,1
147296285,Peter,8/23/2017,f,1
415473,Austin,2/28/2011,f,1
81379551,Autumn,7/3/2016,f,1
19756246,Aaron,8/9/2014,t,12
2991764,Alli,7/19/2012,t,1
150566638,Robert,9/14/2017,t,1
42057376,Jennifer,8/20/2015,t,3
8113244,Tiara,8/12/2013,f,2
11981324,Vania,2/5/2014,f,1
116432566,Scott,2/14/2017,f,1
32937049,Darcy,5/8/2015,f,1
33786461,Alexandra,5/19/2015,f,1
20275589,Kristine,8/19/2014,t,1
5517079,Negar,3/18/2013,t,2
39923093,Daryl,7/29/2015,t,4
141834126,Acacia,7/22/2017,f,2
211585754,Greg,8/24/2018,f,1
109065034,Blake,12/29/2016,f,1
109759371,Kristina,1/4/2017,f,2
93725855,Jerri,9/5/2016,t,3
25518418,Kris,1/2/2015,f,1
70786521,Kristen,5/7/2016,f,1
162714303,Jason,12/14/2017,f,1
49665982,April,11/22/2015,f,1
211930229,Melissa,8/26/2018,t,2
26492422,Tiffany,1/21/2015,f,1
49382467,Rebecca,11/18/2015,t,1
753599,Sandra,6/28/2011,f,1
8449853,Greg,8/27/2013,f,2
212153696,Daniel,8/27/2018,f,1
52550312,Brandy,12/28/2015,t,1
212308789,Greg,8/28/2018,f,1
212321899,Tori,8/28/2018,f,1
48801491,Jared,11/11/2015,t,1
85353114,Dana,7/22/2016,t,2
212452953,Adam,8/29/2018,t,4
420725,Medora,3/3/2011,f,2
213016273,Darrell,9/1/2018,f,1
79174186,Amber,6/21/2016,f,0
211550505,Sarah,8/24/2018,f,1
96074956,Andy,9/20/2016,f,1
184727498,Steven,4/17/2018,f,1
171130468,Daniel,2/1/2018,t,2
26601485,Erica,1/23/2015,t,2
66354719,Rebecca,4/8/2016,f,1
140495461,Alex,7/14/2017,f,1
213056496,Yvette,9/1/2018,f,1
213057993,Brandon & Alex,9/1/2018,f,1
5244823,Ruth,2/26/2013,t,1
40651878,Hannah,8/6/2015,t,2
22301412,Daniel,10/8/2014,f,3
172068703,Steven,2/6/2018,t,1
23700963,Shawn And Saundra,11/13/2014,t,2
100103700,Rachel,10/17/2016,f,1
136997635,Mollie,6/25/2017,f,1
20239280,Joseph,8/18/2014,t,2
46564569,Breakdance,10/14/2015,f,1
213761398,Lisa,9/5/2018,f,1
213780195,Carson,9/5/2018,f,1
22407898,Jennalei,10/11/2014,f,2
11937725,Sara,2/4/2014,t,1
139894023,William,7/11/2017,f,1
20238484,Raeanne,8/18/2014,f,1
37453042,Nathalie,7/4/2015,f,1
213993891,Kayla,9/6/2018,t,1
1381289,Tawny,11/7/2011,f,158
20951631,Jenelle,9/4/2014,t,2
44703575,Korynn & Jeremiah,9/20/2015,t,3
48919544,Nancy,11/13/2015,f,1
214278550,Karla,9/8/2018,f,1
31084496,Jacob,4/12/2015,t,1
113565216,Diane,1/27/2017,f,3
1715487,Rima,2/7/2012,f,2
214701844,Chauncey,9/10/2018,f,1
4437377,Ann,12/18/2012,t,1
11697746,Kent,1/27/2014,f,23
214823577,Brian,9/11/2018,t,1
24404560,Rachel,12/2/2014,t,1
85738025,Adriana,7/24/2016,f,0
124133947,Christen,4/3/2017,t,2
1360202,Terri,11/1/2011,t,1
4099306,Peter,11/8/2012,f,1
13975556,Zita,4/6/2014,f,1
1361708,Peter And Bridget,11/2/2011,f,1
225924523,Kept,11/15/2018,f,1
57773445,Joshua,2/7/2016,f,1
210733801,Above,8/20/2018,f,46
196423181,Hans,6/18/2018,t,1
215094968,Bonnie,9/12/2018,f,1
38396761,Nick,7/13/2015,f,1
103821352,May,11/15/2016,t,3
165149578,Kaya,12/31/2017,f,1
71029820,Jona,5/8/2016,f,1
118445983,Andy,2/28/2017,t,1
162842441,Kelsey,12/15/2017,f,1
114220247,Brent,1/31/2017,f,0
107318112,Lauren,12/15/2016,f,1
40039161,Leslie,7/30/2015,t,2
80064154,Javone & Shabreda,6/26/2016,t,1
82061421,Jim,7/6/2016,f,1
5103090,Libby,2/16/2013,f,1
9228108,Jami,10/4/2013,t,3
24839436,Jo,12/14/2014,t,1
81996454,Natalie,7/6/2016,t,1
72974979,Ray,5/20/2016,f,1
194393518,John,6/8/2018,f,1
17645463,Lauren,7/4/2014,f,2
109669065,Knox,1/3/2017,f,1
49382935,Neal,11/18/2015,t,1
1559614,Blake,5/8/2016,f,2
103127249,Courtney,11/9/2016,f,1
17501485,Drew,7/1/2014,t,2
43885781,Kailey,9/10/2015,f,1
6947268,Max,6/16/2013,f,1
20442740,Ann,8/23/2014,t,1
3577561,Ellen,9/15/2012,t,2
216490605,Bryan,9/20/2018,f,1
192934731,Katherine,6/1/2018,f,1
93717709,Sayuri,9/5/2016,f,1
118771276,Nathan,3/2/2017,f,6
216621162,Estephania,9/21/2018,f,1
155412548,Kasa,10/20/2017,t,1
21720568,Gabbie,9/24/2014,f,1
216643395,Susan,9/21/2018,f,1
25716710,Robert,1/6/2015,f,1
216758082,Michael,9/22/2018,f,1
45676991,Aja,10/3/2015,f,2
216773995,Elizabeth,9/22/2018,t,3
6302528,Erika,5/9/2013,f,0
77500566,Cameron,6/13/2016,t,1
217034513,Jeff And Pam,9/24/2018,f,1
28426406,Kelly,2/26/2015,t,1
6885933,Mary,6/12/2013,f,1
132470756,Sylvia,5/29/2017,f,26
65584816,Gabriel,4/3/2016,t,1
5834228,Leo,4/8/2013,t,12
77577048,Christina,6/13/2016,f,1
90495908,Michelle,8/17/2016,t,1
3551514,Kelli,9/12/2012,f,1
115731913,Amanda,2/9/2017,f,1
15898811,Gavin,5/23/2014,t,1
217336909,Kindra,9/26/2018,f,1
29133709,Stephanie,3/11/2015,f,1
90983648,James,8/20/2016,t,1
209302011,Andrea,8/13/2018,f,1
217462320,Adam,9/26/2018,f,1
217493667,Isabel,9/26/2018,f,1
4655291,Marisa,1/10/2013,t,1
159117757,David,11/17/2017,f,1
215438428,Megan,9/14/2018,f,3
39649426,Janet,7/26/2015,f,1
83794194,Lauren,7/14/2016,f,1
16310622,Briana,6/3/2014,t,1
29459533,Chantel & Giuseppe,3/16/2015,f,1
109904033,Colleen,1/4/2017,f,299
39024537,John And Kristin,7/20/2015,t,2
5485822,Vivian,3/16/2013,f,1
216231652,Laure,9/19/2018,t,1
197004697,Laurel,6/21/2018,f,4
14520870,Helen,4/20/2014,t,2
2655027,Lisa,6/16/2012,t,2
102627269,Nicolette,11/5/2016,f,1
216471792,Astrid,9/20/2018,t,1
81663465,Victoria,7/4/2016,f,3
138985713,Greg,7/6/2017,f,1
169771899,Gerin,1/24/2018,f,1
218156093,Daphne,9/30/2018,f,1
52726492,David,12/30/2015,f,1
48363953,Roxy,11/6/2015,t,1
142910424,Wendi,7/27/2017,f,1
8761679,Collette,9/10/2013,t,1
218454521,Juan,10/2/2018,f,1
126953841,Daniel,4/21/2017,f,1
3605872,Megan,9/18/2012,t,1
45114421,Kyena,9/26/2015,f,1
19314694,Tony,8/2/2014,f,1
70367757,Mandy,5/4/2016,t,1
22071058,Ally,10/3/2014,f,3
102521520,Laci,11/4/2016,f,1
218619988,Kayla,10/3/2018,f,1
155398381,Edgar,10/20/2017,f,1
45828802,Malavita,10/5/2015,t,1
4024778,Rodrigo,10/31/2012,f,0
218188038,Marcus,10/1/2018,f,1
131622662,Taylor,5/23/2017,f,1
182181424,Muhammad,4/3/2018,f,1
37355632,Vanadia,7/2/2015,f,1
33527398,Gus,5/16/2015,f,1
210622135,Bret,8/19/2018,f,11
45732407,Wayne,10/4/2015,t,1
42312753,Miranda,8/23/2015,t,3
218812972,Ashley,10/4/2018,f,1
7509468,Zach,7/15/2013,f,1
215574871,Carley & Dana,9/15/2018,t,1
216924980,Brent,9/23/2018,f,1
188878,Logan,8/2/2010,f,1
39372343,Victoria,7/23/2015,t,1
66649562,Tonia,4/10/2016,t,1
218997106,Justice,10/5/2018,f,1
85983439,Alan,7/25/2016,f,1
127421512,Houstin,4/24/2017,f,1
152480024,Díana,9/28/2017,t,1
96262109,James,9/22/2016,f,2
219285977,Christopher,10/7/2018,t,1
41711314,Salma,8/17/2015,f,1
201172351,Jasmine,7/9/2018,f,1
30507600,Jackie,4/2/2015,t,1
219673466,Marion,10/9/2018,f,0
58047846,Shilpa,2/9/2016,f,1
8112268,Bradley,10/9/2018,f,1
219913996,Jessica,10/10/2018,t,1
5475499,Rachel,3/15/2013,t,1
36998715,Julie,6/28/2015,t,1
191551298,Marcos,5/25/2018,f,1
192597375,Svetlana,5/31/2018,f,1
48979297,Brian,11/13/2015,f,1
220106938,Sonya,10/11/2018,f,1
32874841,Brooke,5/8/2015,t,1
220602874,Michael,10/14/2018,f,1
220643373,Edgar,10/14/2018,f,1
68114457,Sean,4/20/2016,t,2
59922873,Eric,2/22/2016,t,2
41710101,Jason,8/17/2015,t,2
9759175,Rob,11/1/2013,f,2
156377074,Michael,10/26/2017,f,2
7555482,Shayla,7/17/2013,t,2
194782893,Jen,6/10/2018,f,1
13791187,Dan,4/1/2014,f,1
74224416,Morolake,5/26/2016,t,1
221771994,Cass,10/20/2018,t,1
59643506,Blake,2/20/2016,t,2
2057571,Patrick,4/2/2012,f,1
12355671,Transitions,2/18/2014,f,20
222999641,Ronald,10/28/2018,t,1
132937451,Alan,6/1/2017,f,2
54552830,Curtis,1/13/2016,f,1
222228251,Allyn,10/23/2018,f,8
153681910,Fuad,10/7/2017,f,1
151269678,Mack,9/19/2017,f,2
17574640,Orlando78640,7/2/2014,f,1
22387234,Sonya,10/11/2014,f,0
204840257,Elizabeth,7/24/2018,t,2
53447425,Caley,1/5/2016,t,1
219500569,Sonder (Austin),10/8/2018,f,26
116118270,Ian,2/12/2017,t,2
223645062,Jay,11/1/2018,t,0
43947465,Emily,9/11/2015,f,1
52477270,Jeff,12/27/2015,t,2
224017819,Amy And Hoang,11/3/2018,t,1
159871886,Jawuan,11/23/2017,f,1
9905060,Valerie,11/9/2013,f,1
176667421,Loic,3/4/2018,f,1
50487386,Chelsea,12/3/2015,f,2
71043478,Darius,5/9/2016,f,1
3586946,Murray,9/16/2012,f,1
20236704,Jesse,8/18/2014,f,1
166250322,Six,1/6/2018,t,1
113049602,Lance,1/24/2017,f,1
104309976,WanderJaunt,11/19/2016,f,394
21251380,Amanda,9/12/2014,t,1
120426273,Jessica,3/12/2017,f,1
21722973,Vincent,9/24/2014,f,1
44307964,Jessie,9/15/2015,f,1
4412317,Sheryl,12/15/2012,f,2
190798344,Jose,5/21/2018,f,1
2343825,Claire,5/10/2012,f,1
31031021,Clayton,4/11/2015,f,1
118890276,Dj,3/2/2017,f,1
224981816,Arsalan,11/9/2018,f,2
30230204,Robert,3/29/2015,f,1
14293906,Jana,4/14/2014,t,2
225306719,Jessica,11/11/2018,t,1
5110509,Emily,2/16/2013,f,1
24623928,Christopher,12/8/2014,f,1
39753625,Cole,7/27/2015,f,0
136129834,Greg,6/21/2017,t,1
199286701,Helen,7/1/2018,f,1
30495403,Angela & Karl,4/2/2015,t,1
43788152,Janie,9/9/2015,f,1
81995552,Michelle Swander,7/6/2016,f,1
23942628,Erin,11/19/2014,f,1
185774869,Logan,4/23/2018,f,1
107217410,Johnny,12/14/2016,f,1
38123013,Christine,7/10/2015,f,2
8036366,James,8/8/2013,t,1
86754791,Lin,7/29/2016,f,1
5467021,Gina,3/14/2013,t,72
143828010,Olivia,8/2/2017,f,1
226198346,Michelle And Holden,11/17/2018,t,1
23153999,Anni,10/30/2014,f,1
224062276,Amanda,11/3/2018,f,1
224519624,Steef,11/6/2018,t,2
227679816,Irene,11/26/2018,f,1
30374309,Kelly,3/31/2015,t,1
226833445,The Wayback,11/21/2018,f,10
224383454,Kay,11/5/2018,t,2
4448210,Abby,12/19/2012,t,1
78072594,Seth,6/16/2016,t,1
114822700,Megan,2/4/2017,t,1
217956309,P,9/29/2018,f,1
178070,Erica,7/22/2010,f,1
22647318,National Corporate Housing-Houston,10/17/2014,f,36
151542394,Jessie,9/21/2017,t,1
14384227,Dan,4/16/2014,f,1
42241715,Bego,8/22/2015,f,0
209126152,Eliudy,8/12/2018,f,1
227897859,Ed,11/27/2018,t,1
30787515,Brooke,4/7/2015,t,653
40406696,Michelle,8/3/2015,f,2
776650,Matt,7/4/2011,f,2
1869865,Majed,3/6/2012,f,1
3747974,Vahid,10/3/2012,t,1
25750096,Christie,1/7/2015,f,0
147385278,Anna,8/23/2017,f,1
77084159,Alecia,6/11/2016,f,1
187015641,Clare,4/29/2018,f,1
208027132,Hyun,8/7/2018,t,0
1389121,Patrick,11/9/2011,f,1
5355334,Ava,3/6/2013,f,1
39194298,Brett,7/22/2015,f,1
3852522,Matt & Alex,10/13/2012,f,1
3105646,Dan,7/30/2012,f,1
7359159,Ted,7/8/2013,t,1
11543921,Neil,1/22/2014,t,1
